date,spy_close,spy_log_return,rv20,vix,log_vix,p_normal,p_high_vol,viterbi_regime,strategy_signal
2020-02-25,285.72064208984375,-0.030770732987049368,0.20581910927215744,27.850000381469723,3.32683298007059,9.307015270528676e-10,0.9999999990686774,high_volatility,1
2020-02-26,284.6697082519531,-0.003684967764544837,0.20082292392088125,27.55999946594238,3.31636542676746,7.878308830601957e-06,0.999992121691432,high_volatility,0
2020-02-27,271.8847351074219,-0.04595138129566006,0.253159465040105,39.15999984741211,3.6676558137657853,3.44419791592974e-17,1.0,high_volatility,0
2020-02-28,270.7424621582031,-0.004210163597593843,0.2514484423232162,40.11000061035156,3.691625694998904,1.1135712625722704e-08,0.999999988864147,high_volatility,0
2020-03-02,282.4674072265625,0.04239512638526755,0.29712580119812904,33.41999816894531,3.5091544683780573,5.0686638892587444e-18,1.0,high_volatility,0
2020-03-03,274.379638671875,-0.02905048127351319,0.3097281347363561,36.81999969482421,3.606041167516616,3.0537957155384268e-15,1.0,high_volatility,0
2020-03-04,285.9125671386719,0.04117336476818382,0.3428921440155626,31.98999977111817,3.4654233468066336,3.185185690632011e-20,1.0,high_volatility,0
2020-03-05,276.4083251953125,-0.03380684323716511,0.35579831322519573,39.619998931884766,3.6793340143114133,1.3616311257549782e-20,1.0,high_volatility,0
2020-03-06,271.8389892578125,-0.016669271773091625,0.3568164947881874,41.939998626708984,3.736239992729591,1.9376065015042162e-16,1.0,high_volatility,0
2020-03-09,250.6099395751953,-0.08131223498091078,0.44624638022164254,54.45999908447266,3.9974664704346083,5.568809291391959e-56,1.0,high_volatility,0
2020-03-10,263.57769775390625,0.05045048786789224,0.49180646377595516,47.299999237060554,3.856510279368089,2.8607763323409024e-39,1.0,high_volatility,0
2020-03-11,250.7287139892578,-0.04997665878872504,0.5128212455547941,53.900001525878906,3.9871305062243927,2.36997591331935e-47,1.0,high_volatility,0
2020-03-12,226.73973083496094,-0.10056873438390057,0.6004542412765498,75.47000122070312,4.323735242471457,1.6468869713525187e-98,1.0,high_volatility,0
2020-03-13,246.122802734375,0.0820278100016609,0.6921546999799174,57.83000183105469,4.057507703832839,4.924480768333488e-90,1.0,high_volatility,0
2020-03-16,219.19117736816406,-0.11588630445064389,0.7829743213287899,82.69000244140622,4.415098705258881,3.96059129238337e-164,1.0,high_volatility,0
2020-03-17,231.0257568359375,0.052584900729233205,0.8201396206935068,75.91000366210939,4.329548476271455,2.1348649008563253e-106,1.0,high_volatility,0
2020-03-18,219.32823181152344,-0.051959822591513834,0.8273033547988634,76.4499969482422,4.336636892456721,1.1330253284772329e-123,1.0,high_volatility,0
2020-03-19,219.7943115234375,0.002122778226754582,0.8289039969636038,72.0,4.276666119016055,4.7291385338514816e-105,1.0,high_volatility,0
2020-03-20,210.3224334716797,-0.044050410711392644,0.8340107298108482,66.04000091552734,4.190260632915152,3.2831208860387695e-124,1.0,high_volatility,0
2020-03-23,204.9448699951172,-0.02590073456608057,0.8325821806276168,61.59000015258786,4.12049952217643,1.848763927764747e-116,1.0,high_volatility,0
2020-03-24,223.51353454589844,0.08673095335443841,0.9098496217400778,61.669998168945334,4.121797559312228,1.535655078197504e-152,1.0,high_volatility,0
2020-03-25,226.85958862304688,0.01485930430516285,0.9145413764310947,63.95000076293947,4.158101539955101,6.965542448102642e-135,1.0,high_volatility,0
2020-03-26,240.1059112548828,0.056748849116886324,0.9354245210633292,61.00000000000001,4.110873864173311,2.486948589154853e-148,1.0,high_volatility,0
2020-03-27,232.9541473388672,-0.030238481232040714,0.9392396150842284,65.54000091552732,4.182660657239654,1.2586913846191346e-155,1.0,high_volatility,0
2020-03-30,240.51953125,0.03195965560463279,0.9325915321296506,57.08000183105468,4.044453824687379,7.853223164108024e-144,1.0,high_volatility,0
2020-03-31,236.93443298339844,-0.015017848486246176,0.9297239192182242,53.540000915527344,3.980429055192082,2.092469048852386e-150,1.0,high_volatility,0
2020-04-01,226.27127075195312,-0.04604885624660961,0.920873154510245,57.06000137329101,4.044103369852844,2.3790290693522685e-160,1.0,high_volatility,0
2020-04-02,231.49258422851562,0.02281324690884125,0.9247672544512868,50.90999984741212,3.930059364917036,6.604278509134083e-143,1.0,high_volatility,0
2020-04-03,228.14654541015625,-0.014559673932466526,0.9245614700053765,46.79999923706054,3.8458831866214758,2.3273796549353005e-151,1.0,high_volatility,0
2020-04-06,243.47032165527344,0.0650068872645759,0.9181381269053009,45.2400016784668,3.811981688349307,3.452429393513547e-150,1.0,high_volatility,0
2020-04-07,243.71849060058594,0.0010187794158416405,0.8976179427009255,46.700000762939446,3.8437441810118846,6.698609644528429e-137,1.0,high_volatility,0
2020-04-08,251.8997039794922,0.033017176015962546,0.889440590895465,43.34999847412109,3.769306668027498,1.3926885753002714e-133,1.0,high_volatility,0
2020-04-09,255.73292541503906,0.015102631600465632,0.8064722160246851,41.66999816894532,3.729781401492564,6.993651165020629e-106,1.0,high_volatility,0
2020-04-13,253.3981475830078,-0.009171682195724363,0.7558508957079951,41.169998168945305,3.717709791306352,7.101917933626886e-94,1.0,high_volatility,0
2020-04-14,260.87158203125,0.029066305759218408,0.6203726385900827,37.7599983215332,3.6312502968263773,1.600339043940222e-57,1.0,high_volatility,0
2020-04-15,255.3284912109375,-0.021477346404117196,0.6064387624698008,40.84000015258788,3.709661997032701,1.1152886513706148e-57,1.0,high_volatility,0
2020-04-16,256.5602722167969,0.004812699443373398,0.5679771940410477,40.11000061035156,3.691625694998904,5.4772720402870995e-45,1.0,high_volatility,0
2020-04-17,263.4913635253906,0.02665697503934461,0.5713683399773015,38.150001525878906,3.641525797727291,5.897332563969368e-47,1.0,high_volatility,0
2020-04-20,258.84918212890625,-0.01777500773998544,0.5460209684953087,43.830001831054695,3.7803185562070047,2.806338148770364e-43,1.0,high_volatility,0
2020-04-21,250.98960876464844,-0.030834044778787203,0.5506299714754721,45.40999984741211,3.815732341749633,9.274161081413769e-48,1.0,high_volatility,0
2020-04-22,256.5602722167969,0.021952077479428032,0.4737573012394841,41.979999542236335,3.7371933034881595,1.7003282842461862e-29,1.0,high_volatility,0
2020-04-23,256.5418701171875,-7.17287966624371e-05,0.47339245973762306,41.380001068115234,3.7227976981297513,1.2111135517642015e-28,1.0,high_volatility,0
2020-04-24,260.1177062988281,0.013842357490727075,0.4355516340695999,35.93000030517578,3.5815726096190477,5.368320509259852e-24,1.0,high_volatility,0
2020-04-27,263.8682556152344,0.014315701723780865,0.4174313612045644,33.29000091552734,3.5052570790885054,5.779202979420527e-22,1.0,high_volatility,0
2020-04-28,262.6549072265625,-0.004608916082483658,0.4076031172024342,33.56999969482422,3.513632801901214,7.022562412883282e-21,1.0,high_volatility,0
2020-04-29,269.5307312011719,0.025841383533573903,0.40758756141629804,31.229999542236325,3.4413791566371685,2.224759776901837e-22,1.0,high_volatility,0
2020-04-30,267.02130126953125,-0.009353979025451577,0.36331430270718024,34.1500015258789,3.5307626306984643,2.3929435000627415e-16,1.0,high_volatility,0
2020-05-01,259.95233154296875,-0.02683016126638506,0.3793559934162161,37.18999862670899,3.6160398710106265,3.231243659647288e-21,1.0,high_volatility,0
2020-05-04,260.6693115234375,0.002754324347772613,0.37193890032874133,35.97000122070313,3.582685291644233,2.1282882371085402e-16,1.0,high_volatility,0
2020-05-05,263.0777587890625,0.009197050938562447,0.3020108734875664,33.610000610351555,3.5148236598968343,5.901541025375148e-11,0.9999999999417923,high_volatility,0
2020-05-06,261.2943115234375,-0.006802246890517608,0.30425873752213684,34.119998931884766,3.529883691318811,4.1932395635070724e-11,0.9999999999581632,high_volatility,0
2020-05-07,264.4472961425781,0.011994570620473552,0.28578210468659293,31.440000534057617,3.448080984547571,4.175841709103697e-10,0.9999999995816324,high_volatility,0
2020-05-08,268.8229064941406,0.016410849626714998,0.2865880748751302,27.97999954223633,3.3314899528769466,2.1224351111070008e-10,0.9999999997871782,high_volatility,0
2020-05-11,268.87811279296875,0.00020534199133677796,0.28344036434835523,27.569999694824226,3.3167282139665804,3.0068161080716232e-09,0.9999999969932105,high_volatility,0
2020-05-12,263.5189208984375,-0.020132993151985804,0.2770797647717535,33.040000915527344,3.4977189763624423,5.2519601882107614e-11,0.9999999999472493,high_volatility,0
2020-05-13,258.8583679199219,-0.01784410135076899,0.27353418969551935,35.279998779296875,3.5633161965381612,1.7388764913711585e-10,0.999999999825377,high_volatility,0
2020-05-14,261.9562683105469,0.011896504865130384,0.2760952120085754,32.610000610351555,3.4846190085179267,1.0849351690853194e-09,0.9999999989158823,high_volatility,0
2020-05-15,263.16046142578125,0.004586390636178675,0.25955553999784675,31.889999389648445,3.4622924618826887,2.5014528934726537e-08,0.999999974985258,high_volatility,0
2020-05-18,271.17620849609375,0.0300048598135045,0.2714497775908698,29.299999237060547,3.377587489984132,2.044206066292624e-12,0.999999999998181,high_volatility,0
2020-05-19,268.390869140625,-0.010324440510145715,0.24686934794435442,30.53000068664551,3.4187098292376317,5.396647649998167e-08,0.9999999460342238,high_volatility,0
2020-05-20,272.9503173828125,0.016845406090899857,0.24239105194599694,27.989999771118164,3.3318472953500904,2.1213021013747357e-08,0.9999999787869458,high_volatility,0
2020-05-21,271.0658874511719,-0.0069278725592737825,0.2447894441502157,29.530000686645504,3.3854067190083033,1.415059130049498e-07,0.9999998584935483,high_volatility,0
2020-05-22,271.5806884765625,0.0018973718905409063,0.24125940003455948,28.159999847412102,3.3379025258712374,4.027760117550773e-07,0.9999995972248955,high_volatility,0
2020-05-26,274.92669677734375,0.012245214614870934,0.23998393107165722,28.010000228881832,3.33256159744345,1.0193371134955336e-07,0.999999898065658,high_volatility,0
2020-05-27,279.0173645019531,0.014769513282296285,0.2426922808545806,27.620000839233402,3.318540178366135,4.5791782914929666e-08,0.9999999542087618,high_volatility,0
2020-05-28,278.5025329589844,-0.001846863911585041,0.22759360497678768,28.590000152587894,3.3530570116713276,1.1787497693089034e-06,0.9999988212500865,high_volatility,0
2020-05-29,279.7435302734375,0.00444606577805954,0.22399758100509945,27.51000022888183,3.3145495832564333,1.659148401169933e-06,0.9999983408520287,high_volatility,0
2020-06-01,280.8741455078125,0.004033468140717947,0.19571944549970713,28.229999542236325,3.340385226049894,5.714683029378864e-06,0.9999942853173286,high_volatility,0
2020-06-02,283.1999206542969,0.00824639339393326,0.19627418354627585,26.84000015258789,3.289893317788574,5.052441680127863e-06,0.9999949475586926,high_volatility,0
2020-06-03,286.9688415527344,0.013220562203537244,0.19815834436410218,25.659999847412113,3.244933353240963,2.5027752885326195e-06,0.9999974972246888,high_volatility,0
2020-06-04,286.21502685546875,-0.002630273367442882,0.19558187774543156,25.80999946594238,3.2507619930386347,1.961733392343944e-05,0.9999803826663726,high_volatility,0
2020-06-05,293.5505065917969,0.025306337771384458,0.20763454531297873,24.52000045776367,3.199489129737002,1.9758371197337722e-08,0.9999999802421373,high_volatility,0
2020-06-08,297.0987548828125,0.012014883305596958,0.20506264168429722,25.80999946594238,3.2507619930386347,2.2115225719143616e-06,0.9999977884769475,high_volatility,0
2020-06-09,294.88348388671875,-0.007484283113951674,0.20922201424518616,27.569999694824226,3.3167282139665804,3.847461983886937e-06,0.9999961525374038,high_volatility,0
2020-06-10,293.23809814453125,-0.005595407770598893,0.19207496532658974,27.569999694824226,3.3167282139665804,1.047143740839847e-05,0.9999895285621112,high_volatility,0
2020-06-11,276.3331604003906,-0.05937766001837624,0.29012792966797163,40.79000091552735,3.708436975774364,1.3711407240374508e-25,1.0,high_volatility,0
2020-06-12,279.6423645019531,0.011904276475084694,0.2901309970827401,36.0900001525879,3.58601582288268,1.0951820353095729e-10,0.9999999998908606,high_volatility,0
2020-06-15,282.25311279296875,0.009292714335607811,0.2908948802859726,34.400001525878906,3.5380566087362966,2.321214237037663e-10,0.9999999997671694,high_volatility,0
2020-06-16,287.6857604980469,0.01906454359611083,0.2800654197542476,33.66999816894532,3.5166071787906032,5.852828595950418e-11,0.9999999999417923,high_volatility,0
2020-06-17,286.4908142089844,-0.004162301517963984,0.2770278765855879,33.47000122070313,3.510649551694795,2.8641754291107064e-09,0.9999999971350917,high_volatility,0
2020-06-18,286.60107421875,0.0003847899904100724,0.27244791925750966,32.939998626708984,3.494687683058813,6.423098633171594e-09,0.9999999935771484,high_volatility,0
2020-06-19,284.9632568359375,-0.005731014958777051,0.27193473879700747,35.119998931884766,3.5587707383536116,3.586586016981333e-09,0.9999999964129529,high_volatility,0
2020-06-22,286.79119873046875,0.006394171850335854,0.2722708499947679,31.77000045776367,3.4585224626901017,5.38131067569098e-09,0.9999999946194293,high_volatility,0
2020-06-23,288.11163330078125,0.004593600235150817,0.2700680494264015,31.370000839233395,3.4458520489553246,9.029015357569955e-09,0.9999999909705366,high_volatility,0
2020-06-24,280.7622375488281,-0.025839839215659216,0.2834232242489009,33.84000015258788,3.521643539247121,1.3457415424717026e-12,0.999999999998181,high_volatility,0
2020-06-25,283.7721862792969,0.010663573825063347,0.28562988042933873,32.220001220703125,3.4725874156353305,4.964007907526054e-10,0.9999999995034159,high_volatility,0
2020-06-26,277.0321350097656,-0.024038244945353827,0.2985905124868002,34.72999954223632,3.547603853575341,3.197398557643149e-13,1.0,high_volatility,0
2020-06-29,281.1038513183594,0.014590668377978486,0.30302895041105343,31.780000686645508,3.4588371827147846,2.004982894712925e-11,0.9999999999799911,high_volatility,0
2020-06-30,284.7046813964844,0.01272825870791904,0.30504946329040233,30.430000305175778,3.4154289739376598,2.7685910633373166e-11,0.9999999999727152,high_volatility,0
2020-07-01,286.69891357421875,0.006980146055321991,0.30232639101093967,28.620000839233395,3.3541058034516236,1.24465004657557e-10,0.9999999998763087,high_volatility,0
2020-07-02,288.27783203125,0.005492126204752725,0.3027803452169656,27.680000305175785,3.3207101417746054,1.3743890358005393e-10,0.9999999998617568,high_volatility,0
2020-07-06,292.7281188964844,0.01531954670591915,0.2938090541387695,27.940000534057617,3.3300593729432615,1.0626588532652775e-10,0.9999999998944986,high_volatility,0
2020-07-07,289.70892333984375,-0.010367550073604992,0.29226567113084345,29.430000305175778,3.3820145726149287,1.6005956922252243e-10,0.9999999998399289,high_volatility,0
2020-07-08,291.92474365234375,0.007619335530449413,0.29291562826572237,28.07999992370605,3.3350575764405894,5.238815920718908e-10,0.999999999476131,high_volatility,0
2020-07-09,290.2628479003906,-0.00570915728921728,0.29294212782976187,29.260000228881832,3.376221403414324,3.7415312442818024e-10,0.9999999996252882,high_volatility,0
2020-07-10,293.2265319824219,0.010158572447109911,0.1953350305494932,27.29000091552734,3.3065203682683353,2.6907653977477995e-06,0.9999973092344411,high_volatility,0
2020-07-13,290.6875305175781,-0.008696545022353043,0.19651765559715467,32.189998626708984,3.4716558026486775,1.3342304092006087e-06,0.9999986657703436,high_volatility,0
2020-07-14,294.45458984375,0.012875885155111424,0.19869605547817915,29.520000457763675,3.3850680152391712,4.41028831086926e-07,0.9999995589715645,high_volatility,0
2020-07-15,297.1598205566406,0.00914531329877555,0.1904214971605331,27.760000228881836,3.3235961438836266,3.3735459973912363e-06,0.999996626453373,high_volatility,0
2020-07-16,296.1811218261719,-0.0032989451701735165,0.19009816561725074,27.999999999999996,3.332204510175204,1.2185390965656484e-05,0.9999878146096585,high_volatility,0
2020-07-17,297.0397644042969,0.002894851471638522,0.1900830751225763,25.680000305175778,3.2457124907055523,2.567484909940825e-05,0.9999743251504734,high_volatility,0
2020-07-20,299.44036865234375,0.008049278010882814,0.18914411865604394,24.45999908447266,3.197039092829453,2.5393430818475864e-05,0.999974606570052,high_volatility,0
2020-07-21,300.0773620605469,0.0021250202130041187,0.18857790560849258,24.840000152587887,3.2124552632081076,4.529499041055953e-05,0.9999547050101073,high_volatility,0
2020-07-22,301.78546142578125,0.0056760573489043845,0.1887942605521423,24.31999969482422,3.19129904454962,3.946653124043408e-05,0.9999605334690623,high_volatility,0
2020-07-23,298.1845703125,-0.012003714052816295,0.16649538312396386,26.079999923706055,3.261168734133071,2.3943878939476134e-05,0.9999760561215091,high_volatility,0
2020-07-24,296.2642822265625,-0.006460756909037937,0.16714984773840644,25.84000015258789,3.2519236848195052,4.7489928541636544e-05,0.9999525100719437,high_volatility,0
2020-07-27,298.4246826171875,0.0072656801195731275,0.13614990592336776,24.739999771118168,3.208421357712853,3.1106710541389056e-05,0.9999688932893785,high_volatility,0
2020-07-28,296.5320129394531,-0.006362399403152865,0.1342614774497134,25.440000534057614,3.236322759464752,4.78774096207264e-05,0.9999521225911084,high_volatility,0
2020-07-29,300.17901611328125,0.012223835015832074,0.1337713964263018,24.10000038146973,3.1822118563252286,1.3333391747028731e-05,0.9999866666091621,high_volatility,0
2020-07-30,299.10791015625,-0.0035746052537144486,0.13448079842622518,24.76000022888184,3.2092294570604114,7.574010002018954e-05,0.999924259900461,high_volatility,0
2020-07-31,301.47161865234375,0.007871466100021336,0.13553353112113795,24.45999908447266,3.197039092829453,3.350962911053834e-05,0.9999664903710546,high_volatility,0
2020-08-03,303.5674133300781,0.006927827625039357,0.1278458964316841,24.280000686645504,3.1896529944715897,3.391178568951712e-05,0.9999660882151498,high_volatility,0
2020-08-04,304.73992919921875,0.0038550161710784628,0.11956612749468842,23.760000228881836,3.168003504127518,6.33337869880063e-05,0.9999366662134492,high_volatility,0
2020-08-05,306.6327209472656,0.006191960975418756,0.11886546412542551,22.989999771118168,3.1350593288193775,8.456391344289466e-05,0.9999154360862631,high_volatility,0
2020-08-06,308.6823425292969,0.006662047735743173,0.11566036662081691,22.649999618530277,3.1201598350871125,0.00012183737538987783,0.9998781626249442,high_volatility,0
2020-08-07,308.904052734375,0.0007179893090355552,0.1128127579211726,22.209999084472656,3.100542596684933,0.00025621496996272233,0.9997437850302019,high_volatility,0
2020-08-10,309.8273620605469,0.0029845260461991586,0.10461517639569803,22.129999160766598,3.0969341161400745,0.0001661836747688841,0.9998338163243682,high_volatility,0
2020-08-11,307.2698974609375,-0.008288739586182642,0.1055916947003768,24.03000068664551,3.1793030783228886,5.6437292113816157e-05,0.9999435627079315,high_volatility,0
2020-08-12,311.5538635253906,0.013845733703935758,0.11091745722924383,22.280000686645504,3.1036894458780013,2.937813267931511e-05,0.9999706218682055,high_volatility,0
2020-08-13,310.9906311035156,-0.001809453237185793,0.11003111228286991,22.129999160766598,3.0969341161400745,0.0005295101897002253,0.9994704898104299,high_volatility,0
2020-08-14,310.9999084472656,2.9831141024779083e-05,0.1103434227105098,22.049999237060543,3.0933125672924255,0.0008226329278744435,0.9991773670714108,high_volatility,0
2020-08-17,311.98779296875,0.0031714441465070815,0.10831014072797424,21.350000381469723,3.0610517575420677,0.0009475857531967874,0.999052414246873,high_volatility,0
2020-08-18,312.66180419921875,0.0021580466716262753,0.10831049771249603,21.51000022888184,3.0685179539203564,0.0008382049837445325,0.9991617950159614,high_volatility,0
2020-08-19,311.35992431640625,-0.00417255269216589,0.10957679044921767,22.540000915527347,3.115291549229524,0.00048602383862106206,0.9995139761621936,high_volatility,0
2020-08-20,312.329345703125,0.0031086703395810504,0.09719404562033773,22.719999313354496,3.123245563630877,0.00010471538228315679,0.9998952846168909,high_volatility,0
2020-08-21,313.4373779296875,0.0035413624365917807,0.09153269242147291,22.540000915527347,3.115291549229524,3.197890355477568e-05,0.9999680210969198,high_volatility,0
2020-08-24,316.6134338378906,0.01008198942610341,0.09386419807144974,22.370000839233402,3.107720813018059,7.92545343511706e-06,0.9999920745472372,high_volatility,0
2020-08-25,317.7213439941406,0.0034931437516359247,0.08716450871439262,22.03000068664551,3.092405191982908,2.3232175000971034e-05,0.9999767678243429,high_volatility,0
2020-08-26,320.90673828125,0.0099758240898958,0.08448779867017547,23.270000457763672,3.1471649969860382,1.4735800389888455e-06,0.99999852641958,high_volatility,0
2020-08-27,321.60845947265625,0.0021842953220733495,0.08062252775879133,24.46999931335449,3.1974478493938725,2.0944078608455595e-06,0.9999979055923282,high_volatility,0
2020-08-28,323.6858215332031,0.00643851742692892,0.07977788002259467,22.959999084472656,3.1337535315764806,2.95930051399717e-06,0.999997040699613,high_volatility,0
2020-08-31,322.5132141113281,-0.0036292493311555515,0.0826089621345405,26.409999847412113,3.273742720531385,1.0114125816689893e-06,0.9999989885878334,high_volatility,0
2020-09-01,325.55084228515625,0.009374537562674352,0.08561150687008626,26.120000839233402,3.2627013365381456,1.5252589404944418e-07,0.9999998474741122,high_volatility,0
2020-09-02,330.2596435546875,0.01436049679959161,0.0937872542132623,26.56999969482422,3.2797827482859945,3.772607968728857e-08,0.9999999622741604,high_volatility,0
2020-09-03,318.8939514160156,-0.035020536935257356,0.16560586796990107,33.59999847412109,3.5145260215560947,9.774391081355845e-11,0.9999999999017746,high_volatility,0
2020-09-04,316.29034423828125,-0.008198004192827884,0.16923946927469424,30.749999999999996,3.4258899942525267,3.8290972821059956e-06,0.9999961709018503,high_volatility,0
2020-09-08,307.6483459472656,-0.027703205857808017,0.1975858199854169,31.45999908447265,3.448716868528817,3.936762416084481e-09,0.9999999960637069,high_volatility,0
2020-09-09,313.72357177734375,0.01955485675777618,0.2072370246004125,28.809999465942386,3.3607225305592063,3.818075286654239e-08,0.9999999618194132,high_volatility,0
2020-09-10,308.2762756347656,-0.0175158737944516,0.21139095483564277,29.709999084472656,3.391483658659055,1.8999440568936437e-07,0.9999998100047559,high_volatility,0
2020-09-11,308.4331359863281,0.0005087010251160013,0.21136484022519184,26.8700008392334,3.2910104538604994,5.809925170905626e-06,0.9999941900755923,high_volatility,0
2020-09-14,312.4955749511719,0.013085228170106687,0.21673947551820713,25.85000038146973,3.2523106157114876,9.144543026733375e-07,0.9999990855453322,high_volatility,0
2020-09-15,314.0743408203125,0.005039403171266039,0.21717556042805589,25.590000152587894,3.2422016561344913,4.548387935616853e-06,0.9999954516127885,high_volatility,0
2020-09-16,312.82794189453125,-0.00397637910227098,0.21758318985068442,26.04000091552734,3.259633852498868,4.62670127465332e-06,0.999995373298378,high_volatility,0
2020-09-17,310.0766296386719,-0.008833873673944052,0.21939787344949857,26.45999908447266,3.2756341240863804,1.993409204131064e-06,0.9999980065915084,high_volatility,0
2020-09-18,306.5068054199219,-0.011579500531327688,0.2226254971115882,25.82999992370606,3.251536604154054,9.91047007084045e-07,0.9999990089532184,high_volatility,0
2020-09-21,303.095458984375,-0.011192156737870199,0.22482323526952708,27.78000068664551,3.3243163620434584,5.872603899844115e-07,0.9999994127394435,high_volatility,0
